,treat,age,ed,black,hisp,married,nodeg,re74,re75,re78,age2
10181,0.0,52.0,8.0,0.0,0.0,1.0,1.0,15184.32,15027.97,15226.49,2704.0
10182,0.0,24.0,14.0,0.0,0.0,0.0,0.0,18074.24,19722.19,21196.51,576.0
10183,0.0,32.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1024.0
10184,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,1500.29,13908.36,289.0
10185,0.0,36.0,12.0,0.0,0.0,1.0,0.0,22954.77,18221.9,0.0,1296.0
10186,0.0,52.0,8.0,0.0,0.0,1.0,1.0,12825.36,17566.65,18338.59,2704.0
10187,0.0,26.0,12.0,0.0,0.0,0.0,0.0,17705.89,16132.6,21333.94,676.0
10188,0.0,44.0,10.0,0.0,0.0,1.0,1.0,20376.37,18619.35,15368.36,1936.0
10189,0.0,32.0,16.0,0.0,0.0,1.0,0.0,23191.84,7735.984,5692.203,1024.0
10190,0.0,29.0,12.0,0.0,0.0,1.0,0.0,2670.4809999999998,4021.065,20711.82,841.0
10191,0.0,51.0,12.0,0.0,0.0,1.0,0.0,25862.32,23766.53,25564.67,2601.0
10192,0.0,28.0,12.0,0.0,0.0,1.0,0.0,50.940940000000005,0.0,437.4071,784.0
10193,0.0,18.0,12.0,0.0,0.0,0.0,0.0,3603.092,200.5161,9331.843,324.0
10194,0.0,16.0,10.0,0.0,0.0,0.0,1.0,156.7413,41.17742,7573.349,256.0
10195,0.0,22.0,9.0,0.0,0.0,1.0,1.0,11592.98,13395.19,24011.58,484.0
10196,0.0,21.0,9.0,0.0,0.0,1.0,1.0,7719.5109999999995,8731.403,0.0,441.0
10197,0.0,39.0,12.0,0.0,0.0,1.0,0.0,21504.91,22128.39,25048.94,1521.0
10198,0.0,28.0,18.0,0.0,0.0,1.0,0.0,9819.845,22402.31,25564.67,784.0
10199,0.0,46.0,10.0,0.0,0.0,0.0,1.0,13356.32,14356.6,14743.28,2116.0
10200,0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2809.0
10201,0.0,20.0,14.0,0.0,0.0,0.0,0.0,340.9124,3000.5809999999997,13173.93,400.0
10202,0.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0
10203,0.0,29.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,841.0
10204,0.0,29.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,841.0
10205,0.0,22.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,484.0
10206,0.0,54.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0
10207,0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,3132.78,1296.0
10208,0.0,28.0,13.0,1.0,0.0,1.0,0.0,17171.01,17367.92,19838.48,784.0
10209,0.0,53.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2809.0
10210,0.0,27.0,12.0,0.0,0.0,1.0,0.0,19057.79,19081.26,11976.97,729.0
10211,0.0,31.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,961.0
10212,0.0,30.0,16.0,0.0,0.0,1.0,0.0,24733.78,25243.55,25564.67,900.0
10213,0.0,28.0,12.0,1.0,0.0,1.0,0.0,25862.32,23270.61,14298.48,784.0
10214,0.0,27.0,12.0,1.0,0.0,1.0,0.0,7194.428000000001,886.2097,353.1767,729.0
10215,0.0,46.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2116.0
10216,0.0,40.0,14.0,1.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1600.0
10217,0.0,35.0,12.0,1.0,0.0,1.0,0.0,15458.62,15074.52,7339.868,1225.0
10218,0.0,55.0,8.0,1.0,0.0,1.0,1.0,10922.91,10509.19,8621.056999999999,3025.0
10219,0.0,42.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,1764.0
10220,0.0,21.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,22031.43,441.0
10221,0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1296.0
10222,0.0,21.0,12.0,0.0,0.0,0.0,0.0,11418.61,16882.74,8025.533,441.0
10223,0.0,20.0,13.0,0.0,0.0,0.0,0.0,636.7617,1348.1129999999998,8601.846,400.0
10224,0.0,35.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1225.0
10225,0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.32,0.0,6643.859,2809.0
10226,0.0,25.0,15.0,0.0,0.0,1.0,0.0,23060.57,25243.55,4043.06,625.0
10227,0.0,37.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,22216.14,1369.0
10228,0.0,46.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2116.0
10229,0.0,27.0,12.0,0.0,0.0,1.0,0.0,7014.175,6860.516,18409.52,729.0
10230,0.0,22.0,12.0,0.0,0.0,0.0,0.0,7768.493,7277.661,11433.17,484.0
10231,0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,900.0
10232,0.0,40.0,10.0,0.0,1.0,1.0,1.0,0.0,5027.226,0.0,1600.0
10233,0.0,31.0,11.0,0.0,0.0,1.0,1.0,16046.4,5109.581,0.0,961.0
10234,0.0,55.0,10.0,0.0,1.0,1.0,1.0,16240.36,16753.84,15024.05,3025.0
10235,0.0,27.0,12.0,0.0,0.0,0.0,0.0,18430.82,17697.34,15994.91,729.0
10236,0.0,19.0,9.0,1.0,0.0,0.0,1.0,384.0163,0.0,0.0,361.0
10237,0.0,30.0,11.0,0.0,1.0,1.0,1.0,16064.03,19149.29,20778.31,900.0
10238,0.0,28.0,10.0,1.0,0.0,1.0,1.0,12882.18,14240.23,0.0,784.0
10239,0.0,48.0,10.0,1.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2304.0
10240,0.0,45.0,12.0,0.0,0.0,0.0,0.0,6191.283,5106.0,5031.659000000001,2025.0
10241,0.0,26.0,7.0,0.0,0.0,1.0,1.0,11988.75,732.2419,15193.98,676.0
10242,0.0,55.0,12.0,1.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,3025.0
10243,0.0,51.0,8.0,0.0,1.0,1.0,1.0,25862.32,25243.55,23786.96,2601.0
10244,0.0,28.0,12.0,0.0,0.0,1.0,0.0,18889.29,18744.68,21985.62,784.0
10245,0.0,47.0,12.0,0.0,0.0,1.0,0.0,6118.79,10294.35,1779.183,2209.0
10246,0.0,39.0,12.0,0.0,0.0,1.0,0.0,23850.15,22457.81,21877.74,1521.0
10247,0.0,23.0,11.0,0.0,0.0,1.0,1.0,4619.951,8033.177,8805.773000000001,529.0
10248,0.0,18.0,10.0,0.0,0.0,0.0,1.0,0.0,386.7097,0.0,324.0
10249,0.0,26.0,16.0,0.0,0.0,0.0,0.0,22559.0,25243.55,17141.63,676.0
10250,0.0,21.0,15.0,0.0,0.0,0.0,0.0,3501.21,3009.532,8513.183,441.0
10251,0.0,27.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,729.0
10252,0.0,37.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1369.0
10253,0.0,55.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3025.0
10254,0.0,53.0,11.0,0.0,0.0,1.0,1.0,25862.32,25241.76,25564.67,2809.0
10255,0.0,27.0,12.0,0.0,0.0,1.0,0.0,22970.44,20581.55,21463.98,729.0
10256,0.0,39.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1521.0
10257,0.0,36.0,11.0,0.0,0.0,1.0,1.0,25862.32,25241.76,25564.67,1296.0
10258,0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2704.0
10259,0.0,53.0,12.0,0.0,0.0,1.0,0.0,3526.68,7295.565,2860.8790000000004,2809.0
10260,0.0,22.0,12.0,0.0,0.0,0.0,0.0,3687.34,3886.79,3190.4120000000003,484.0
10261,0.0,26.0,14.0,0.0,0.0,1.0,0.0,10094.14,8145.968000000001,14704.86,676.0
10262,0.0,55.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,3025.0
10263,0.0,38.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1444.0
10264,0.0,28.0,15.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,784.0
10265,0.0,49.0,14.0,0.0,0.0,1.0,0.0,25862.32,24205.16,25564.67,2401.0
10266,0.0,21.0,14.0,0.0,0.0,0.0,0.0,3544.3140000000003,3279.8709999999996,1634.366,441.0
10267,0.0,37.0,12.0,0.0,0.0,1.0,0.0,23401.48,25243.55,25564.67,1369.0
10268,0.0,32.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1024.0
10269,0.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11900.13,441.0
10270,0.0,33.0,15.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1089.0
10271,0.0,33.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1089.0
10272,0.0,29.0,12.0,1.0,0.0,0.0,0.0,14837.53,13124.85,25564.67,841.0
10273,0.0,34.0,6.0,1.0,0.0,0.0,1.0,13779.52,13914.39,13080.84,1156.0
10274,0.0,18.0,10.0,1.0,0.0,0.0,1.0,311.5234,2284.452,8154.095,324.0
10275,0.0,35.0,16.0,0.0,0.0,0.0,0.0,21718.47,18044.66,0.0,1225.0
10276,0.0,24.0,12.0,1.0,0.0,1.0,0.0,11675.27,15758.42,7861.505,576.0
10277,0.0,18.0,12.0,0.0,0.0,0.0,0.0,775.8697,2597.758,12220.8,324.0
10278,0.0,28.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,784.0
10279,0.0,32.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1024.0
10280,0.0,32.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1024.0
10281,0.0,45.0,12.0,0.0,0.0,1.0,0.0,9788.497,12766.79,20652.71,2025.0
10282,0.0,32.0,10.0,1.0,0.0,0.0,1.0,0.0,1210.258,2766.304,1024.0
10283,0.0,37.0,11.0,0.0,0.0,1.0,1.0,25862.32,22389.77,25564.67,1369.0
10284,0.0,32.0,6.0,0.0,0.0,1.0,1.0,17163.18,18264.87,3972.1290000000004,1024.0
10285,0.0,34.0,16.0,0.0,0.0,0.0,0.0,25862.32,25243.55,17132.76,1156.0
10286,0.0,47.0,8.0,0.0,1.0,1.0,1.0,8062.383000000001,22423.79,19349.35,2209.0
10287,0.0,43.0,12.0,0.0,1.0,1.0,0.0,25862.32,5431.839,0.0,1849.0
10288,0.0,35.0,12.0,0.0,0.0,1.0,0.0,7076.871999999999,11425.84,16665.8,1225.0
10289,0.0,26.0,14.0,0.0,0.0,1.0,0.0,16375.55,17042.08,19599.09,676.0
10290,0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,24330.48,20932.0,900.0
10291,0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2704.0
10292,0.0,22.0,15.0,0.0,0.0,0.0,0.0,6912.293000000001,3553.79,18832.15,484.0
10293,0.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,678.5323,3689.883,361.0
10294,0.0,30.0,16.0,0.0,0.0,1.0,0.0,21598.96,21730.94,22864.86,900.0
10295,0.0,33.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1089.0
10296,0.0,16.0,10.0,1.0,0.0,0.0,1.0,1430.265,2766.048,6383.779,256.0
10297,0.0,24.0,12.0,0.0,0.0,1.0,0.0,23838.4,20805.34,25564.67,576.0
10298,0.0,51.0,12.0,0.0,0.0,1.0,0.0,9610.204,14553.53,14403.4,2601.0
10299,0.0,24.0,12.0,0.0,0.0,0.0,0.0,10080.43,8849.565,738.8633,576.0
10300,0.0,21.0,8.0,0.0,0.0,0.0,1.0,4900.126,465.4839,9277.167,441.0
10301,0.0,41.0,14.0,0.0,0.0,1.0,0.0,24030.41,25243.55,21830.45,1681.0
10302,0.0,29.0,12.0,0.0,0.0,1.0,0.0,17008.4,17047.45,22047.68,841.0
10303,0.0,37.0,12.0,0.0,0.0,1.0,0.0,14222.32,13996.74,13020.25,1369.0
10304,0.0,50.0,12.0,0.0,0.0,1.0,0.0,25862.32,0.0,13021.73,2500.0
10305,0.0,29.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,841.0
10306,0.0,47.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2209.0
10307,0.0,28.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,784.0
10308,0.0,31.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,961.0
10309,0.0,32.0,18.0,0.0,0.0,1.0,0.0,1279.401,3441.0,3391.382,1024.0
10310,0.0,45.0,10.0,0.0,0.0,1.0,1.0,8328.843,9649.839,8625.49,2025.0
10311,0.0,23.0,13.0,0.0,0.0,0.0,0.0,3273.935,2078.565,104.9186,529.0
10312,0.0,27.0,18.0,0.0,0.0,1.0,0.0,1469.45,0.0,0.0,729.0
10313,0.0,36.0,9.0,0.0,0.0,1.0,1.0,15164.73,16650.0,18740.53,1296.0
10314,0.0,34.0,9.0,0.0,0.0,1.0,1.0,24849.38,19732.94,19884.29,1156.0
10315,0.0,33.0,17.0,0.0,0.0,1.0,0.0,12284.6,16748.47,0.0,1089.0
10316,0.0,27.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,729.0
10317,0.0,31.0,7.0,0.0,0.0,1.0,1.0,11663.52,11289.77,11111.03,961.0
10318,0.0,20.0,12.0,0.0,0.0,1.0,0.0,7654.855,9485.129,7234.9490000000005,400.0
10319,0.0,25.0,16.0,0.0,0.0,1.0,0.0,13730.54,14605.45,14939.82,625.0
10320,0.0,48.0,18.0,0.0,0.0,1.0,0.0,9651.348,784.1613,17348.51,2304.0
10321,0.0,41.0,12.0,0.0,0.0,1.0,0.0,16212.93,15733.35,0.0,1681.0
10322,0.0,35.0,9.0,0.0,0.0,1.0,1.0,11475.43,9397.403,11087.38,1225.0
10323,0.0,46.0,10.0,0.0,0.0,1.0,1.0,13910.79,14358.39,12132.14,2116.0
10324,0.0,32.0,10.0,0.0,0.0,1.0,1.0,4145.809,238.1129,8245.714,1024.0
10325,0.0,30.0,18.0,0.0,0.0,1.0,0.0,9719.923,19799.18,25564.67,900.0
10326,0.0,19.0,12.0,0.0,0.0,1.0,0.0,2868.367,9395.613000000001,11094.77,361.0
10327,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,1077.774,12860.65,256.0
10328,0.0,54.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2916.0
10329,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,784.0
10330,0.0,25.0,12.0,0.0,0.0,1.0,0.0,17506.05,16642.84,17615.98,625.0
10331,0.0,21.0,10.0,0.0,0.0,1.0,1.0,6651.710999999999,4524.145,6141.432,441.0
10332,0.0,16.0,7.0,0.0,0.0,0.0,1.0,0.0,975.7258,4728.725,256.0
10333,0.0,45.0,0.0,0.0,0.0,1.0,1.0,0.0,764.4677,8895.914,2025.0
10334,0.0,25.0,6.0,0.0,0.0,1.0,1.0,0.0,2916.435,17967.68,625.0
10335,0.0,36.0,12.0,0.0,0.0,1.0,0.0,9451.503,14678.85,13339.44,1296.0
10336,0.0,33.0,12.0,0.0,0.0,0.0,0.0,24753.38,10473.39,17282.01,1089.0
10337,0.0,25.0,12.0,0.0,0.0,1.0,0.0,11516.57,7263.339,19588.74,625.0
10338,0.0,27.0,14.0,0.0,0.0,1.0,0.0,14821.85,13991.37,25564.67,729.0
10339,0.0,29.0,12.0,0.0,0.0,1.0,0.0,17431.6,18533.42,23155.98,841.0
10340,0.0,54.0,12.0,0.0,0.0,1.0,0.0,15127.5,12247.6,13698.53,2916.0
10341,0.0,29.0,6.0,0.0,0.0,0.0,1.0,9843.356,10152.92,11270.62,841.0
10342,0.0,21.0,15.0,0.0,0.0,0.0,0.0,1880.896,1895.9520000000002,12402.56,441.0
10343,0.0,40.0,12.0,0.0,0.0,1.0,0.0,16851.65,961.4032,17717.94,1600.0
10344,0.0,50.0,10.0,0.0,0.0,1.0,1.0,16847.74,25243.55,25564.67,2500.0
10345,0.0,25.0,14.0,0.0,0.0,0.0,0.0,14443.71,15574.02,0.0,625.0
10346,0.0,20.0,12.0,0.0,0.0,0.0,0.0,8048.668000000001,8579.226,6671.935,400.0
10347,0.0,26.0,11.0,0.0,0.0,1.0,1.0,6639.955,10502.03,19457.23,676.0
10348,0.0,24.0,12.0,0.0,0.0,0.0,0.0,10576.12,11044.5,12585.8,576.0
10349,0.0,51.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2601.0
10350,0.0,22.0,16.0,0.0,0.0,0.0,0.0,6050.215999999999,0.0,25545.46,484.0
10351,0.0,47.0,12.0,0.0,0.0,1.0,0.0,23131.1,23227.65,23432.31,2209.0
10352,0.0,30.0,12.0,0.0,0.0,0.0,0.0,18685.53,18612.19,22445.19,900.0
10353,0.0,36.0,12.0,0.0,0.0,1.0,0.0,5374.269,0.0,0.0,1296.0
10354,0.0,47.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2209.0
10355,0.0,39.0,12.0,0.0,0.0,1.0,0.0,13609.07,13717.45,9871.214,1521.0
10356,0.0,20.0,13.0,0.0,0.0,0.0,0.0,4137.971,4905.484,0.0,400.0
10357,0.0,19.0,11.0,0.0,0.0,0.0,1.0,4868.778,12820.5,10788.88,361.0
10358,0.0,27.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,11573.55,729.0
10359,0.0,53.0,9.0,0.0,0.0,1.0,1.0,22525.69,22928.66,24397.27,2809.0
10360,0.0,31.0,12.0,0.0,0.0,0.0,0.0,23979.47,19877.95,23738.2,961.0
10361,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,320.4677,3707.616,256.0
10362,0.0,51.0,14.0,0.0,0.0,1.0,0.0,22345.44,25243.55,24245.06,2601.0
10363,0.0,32.0,12.0,0.0,0.0,1.0,0.0,1526.269,14451.48,0.0,1024.0
10364,0.0,26.0,16.0,0.0,0.0,1.0,0.0,10029.49,14412.1,16105.74,676.0
10365,0.0,28.0,12.0,0.0,0.0,1.0,0.0,19919.87,16999.11,23485.51,784.0
10366,0.0,47.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2209.0
10367,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,3070.403,5015.404,324.0
10368,0.0,23.0,17.0,1.0,0.0,0.0,0.0,21551.93,22540.16,25564.67,529.0
10369,0.0,51.0,12.0,0.0,0.0,1.0,0.0,20376.37,22110.48,23495.85,2601.0
10370,0.0,22.0,15.0,0.0,0.0,1.0,0.0,4204.587,4941.29,16249.08,484.0
10371,0.0,34.0,14.0,0.0,0.0,1.0,0.0,25862.32,22561.65,22733.35,1156.0
10372,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,351.6989,256.0
10373,0.0,49.0,12.0,0.0,0.0,1.0,0.0,10930.75,24543.53,21489.1,2401.0
10374,0.0,39.0,14.0,0.0,0.0,1.0,0.0,15282.28,20320.16,25564.67,1521.0
10375,0.0,24.0,12.0,0.0,0.0,0.0,0.0,22270.99,23209.74,25564.67,576.0
10376,0.0,48.0,16.0,0.0,0.0,1.0,0.0,11144.31,10140.39,707.831,2304.0
10377,0.0,34.0,11.0,0.0,0.0,1.0,1.0,12774.42,12102.58,13447.31,1156.0
10378,0.0,45.0,6.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2025.0
10379,0.0,18.0,8.0,0.0,0.0,0.0,1.0,5023.56,1391.0810000000001,6756.166,324.0
10380,0.0,34.0,12.0,0.0,0.0,1.0,0.0,12100.43,12179.56,12136.57,1156.0
10381,0.0,44.0,8.0,0.0,0.0,1.0,1.0,23311.36,20386.4,22143.73,1936.0
10382,0.0,21.0,12.0,0.0,0.0,0.0,0.0,1275.483,1630.984,336.9217,441.0
10383,0.0,22.0,11.0,0.0,0.0,1.0,1.0,168.4969,2046.339,4477.512,484.0
10384,0.0,26.0,12.0,0.0,0.0,1.0,0.0,15785.81,14802.39,20533.01,676.0
10385,0.0,52.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2704.0
10386,0.0,51.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2601.0
10387,0.0,19.0,12.0,0.0,0.0,0.0,0.0,3556.0690000000004,0.0,0.0,361.0
10388,0.0,33.0,12.0,0.0,0.0,1.0,0.0,25862.32,22665.48,25564.67,1089.0
10389,0.0,43.0,14.0,0.0,0.0,1.0,0.0,10717.19,10691.81,9185.548,1849.0
10390,0.0,39.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1521.0
10391,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,1303.355,7826.04,289.0
10392,0.0,55.0,12.0,0.0,0.0,0.0,0.0,88.16701,0.0,0.0,3025.0
10393,0.0,26.0,12.0,0.0,0.0,1.0,0.0,15105.95,15044.08,16854.95,676.0
10394,0.0,30.0,12.0,0.0,0.0,1.0,0.0,18172.2,16605.24,18354.84,900.0
10395,0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1296.0
10396,0.0,43.0,12.0,0.0,0.0,1.0,0.0,18334.82,18692.76,20100.04,1849.0
10397,0.0,24.0,10.0,0.0,0.0,1.0,1.0,6632.118,0.0,0.0,576.0
10398,0.0,48.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2304.0
10399,0.0,20.0,10.0,0.0,0.0,1.0,1.0,7594.118,5925.968000000001,6634.991999999999,400.0
10400,0.0,30.0,7.0,0.0,0.0,1.0,1.0,574.0652,2010.5320000000002,366.4762,900.0
10401,0.0,34.0,18.0,0.0,0.0,1.0,0.0,22533.53,25243.55,25564.67,1156.0
10402,0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,2704.0
10403,0.0,34.0,17.0,0.0,0.0,0.0,0.0,23491.61,22781.85,25564.67,1156.0
10404,0.0,29.0,12.0,0.0,0.0,1.0,0.0,11279.5,15842.56,20136.98,841.0
10405,0.0,31.0,10.0,0.0,0.0,1.0,1.0,13955.86,5680.694,11638.57,961.0
10406,0.0,23.0,16.0,0.0,0.0,1.0,0.0,6927.967,14809.55,2751.527,529.0
10407,0.0,25.0,15.0,0.0,0.0,0.0,0.0,16739.98,9223.742,16922.92,625.0
10408,0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2809.0
10409,0.0,20.0,12.0,0.0,0.0,0.0,0.0,5037.275,0.0,0.0,400.0
10410,0.0,34.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1156.0
10411,0.0,30.0,10.0,0.0,0.0,1.0,1.0,14913.94,0.0,11563.21,900.0
10412,0.0,34.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1156.0
10413,0.0,41.0,12.0,0.0,0.0,1.0,0.0,23754.15,23123.81,23846.07,1681.0
10414,0.0,39.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1521.0
10415,0.0,26.0,14.0,0.0,0.0,1.0,0.0,5662.281,5057.661,2822.458,676.0
10416,0.0,27.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,10979.51,729.0
10417,0.0,34.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1156.0
10418,0.0,50.0,12.0,0.0,0.0,1.0,0.0,24571.16,24242.76,25564.67,2500.0
10419,0.0,22.0,12.0,0.0,0.0,1.0,0.0,17588.34,24810.29,25564.67,484.0
10420,0.0,49.0,8.0,0.0,0.0,1.0,1.0,22461.03,20314.79,12779.38,2401.0
10421,0.0,35.0,16.0,0.0,0.0,1.0,0.0,19688.67,19065.15,25564.67,1225.0
10422,0.0,25.0,15.0,0.0,0.0,1.0,0.0,15064.8,19399.94,23980.55,625.0
10423,0.0,27.0,12.0,0.0,0.0,0.0,0.0,18904.97,18250.55,17222.9,729.0
10424,0.0,55.0,12.0,0.0,0.0,0.0,0.0,17135.75,17586.34,17500.72,3025.0
10425,0.0,26.0,12.0,0.0,0.0,0.0,0.0,23340.75,25132.55,25564.67,676.0
10426,0.0,49.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2401.0
10427,0.0,23.0,15.0,0.0,0.0,0.0,0.0,7850.781999999999,10405.35,17342.6,529.0
10428,0.0,25.0,12.0,0.0,0.0,0.0,0.0,11216.8,12428.42,14945.73,625.0
10429,0.0,34.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1156.0
10430,0.0,49.0,9.0,0.0,0.0,1.0,1.0,25862.32,25243.55,0.0,2401.0
10431,0.0,45.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2025.0
10432,0.0,37.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1369.0
10433,0.0,44.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1936.0
10434,0.0,36.0,12.0,0.0,0.0,1.0,0.0,25762.4,25017.97,25564.67,1296.0
10435,0.0,34.0,16.0,0.0,0.0,1.0,0.0,19592.67,6713.71,9990.909,1156.0
10436,0.0,26.0,12.0,0.0,0.0,0.0,0.0,18160.44,17700.92,18214.46,676.0
10437,0.0,19.0,12.0,0.0,0.0,0.0,0.0,7104.3009999999995,12557.32,11569.12,361.0
10438,0.0,23.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,529.0
10439,0.0,24.0,12.0,0.0,0.0,1.0,0.0,19126.36,3238.6940000000004,25564.67,576.0
10440,0.0,28.0,17.0,0.0,0.0,1.0,0.0,12539.31,11051.66,25564.67,784.0
10441,0.0,28.0,16.0,0.0,0.0,1.0,0.0,22329.76,18028.55,899.9355,784.0
10442,0.0,24.0,11.0,0.0,0.0,1.0,1.0,22069.18,21954.73,20878.8,576.0
10443,0.0,25.0,8.0,0.0,0.0,1.0,1.0,2245.32,6686.855,10193.36,625.0
10444,0.0,28.0,15.0,1.0,0.0,1.0,0.0,1875.0179999999998,12367.55,9622.955,784.0
10445,0.0,38.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1444.0
10446,0.0,32.0,5.0,1.0,0.0,0.0,1.0,13769.73,20413.26,22903.28,1024.0
10447,0.0,26.0,10.0,0.0,0.0,1.0,1.0,19173.38,20563.65,25564.67,676.0
10448,0.0,27.0,12.0,0.0,0.0,0.0,0.0,17860.68,9583.597,17818.43,729.0
10449,0.0,29.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,841.0
10450,0.0,28.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,784.0
10451,0.0,29.0,12.0,0.0,0.0,1.0,0.0,24383.08,24237.39,25564.67,841.0
10452,0.0,33.0,12.0,0.0,0.0,1.0,0.0,21638.14,21832.98,25564.67,1089.0
10453,0.0,35.0,13.0,0.0,0.0,1.0,0.0,8558.077,8509.403,5903.518,1225.0
10454,0.0,31.0,14.0,0.0,0.0,1.0,0.0,24263.56,22448.85,24420.91,961.0
10455,0.0,33.0,10.0,0.0,0.0,1.0,1.0,20141.26,19047.24,10453.44,1089.0
10456,0.0,24.0,11.0,0.0,0.0,1.0,1.0,17194.53,136.0645,25564.67,576.0
